ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
7999279,0.8834,0.58918151,0.546151,-5.745832,0.03366342,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
7912056,0.8834,0.58919325,-0.5461337,-5.745841,-0.04425062,PLEKHG5,pleckstrin homology and RhoGEF domain containing G5
8071194,0.8834,0.58925425,0.5460438,-5.745888,0.11389797,DGCR11,DiGeorge syndrome critical region gene 11 (non-protein coding)
8113502,0.8834,0.58928095,0.5460045,-5.745908,0.10731392,,
8001932,0.8834,0.58929391,0.5459854,-5.745918,0.03621321,B3GNT9,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"
7960819,0.8834,0.58929525,0.5459834,-5.745919,0.03935823,,
7922351,0.8834,0.5893322,0.5459289,-5.745947,0.08214553,LOC101928673,uncharacterized LOC101928673
7963313,0.8834,0.5893464,0.545908,-5.745958,0.05263932,GALNT6,polypeptide N-acetylgalactosaminyltransferase 6
7934271,0.8835,0.58942847,0.545787,-5.74602,0.02843249,PLA2G12B,phospholipase A2 group XIIB
8024078,0.8835,0.58949602,0.5456875,-5.746072,0.03684246,ARID3A,AT-rich interaction domain 3A
8144758,0.8835,0.5895685,-0.5455807,-5.746127,-0.15711459,ZDHHC2,zinc finger DHHC-type containing 2
8029937,0.8835,0.58959933,0.5455352,-5.74615,0.04958763,,
7969794,0.8835,0.58961939,-0.5455057,-5.746166,-0.16594613,LOC100132099,FRSS1829
8091239,0.8835,0.58965344,-0.5454555,-5.746191,-0.02376047,,
8041027,0.8835,0.58966435,-0.5454394,-5.7462,-0.08745783,MRPL33///MRPL33,mitochondrial ribosomal protein L33///mitochondrial ribosomal protein L33
8015685,0.8835,0.58970537,-0.545379,-5.746231,-0.08768644,EZH1,enhancer of zeste 1 polycomb repressive complex 2 subunit
8070255,0.8835,0.5897326,0.5453389,-5.746252,0.06887301,,
8164907,0.8835,0.58976035,-0.545298,-5.746273,-0.03632542,REXO4,"REX4 homolog, 3'-5' exonuclease"
8135902,0.8835,0.58976417,0.5452924,-5.746276,0.09923218,SND1-IT1,SND1 intronic transcript 1
8018169,0.8837,0.58989023,0.5451066,-5.746371,0.03356547,CD300LB,CD300 molecule like family member b
8161224,0.8838,0.59009018,0.5448121,-5.746523,0.06333538,ZBTB5,zinc finger and BTB domain containing 5
8104319,0.8838,0.59009597,-0.5448036,-5.746528,-0.03835843,,
8063349,0.8838,0.5901086,0.544785,-5.746537,0.09145443,,
8098500,0.8838,0.59013459,0.5447467,-5.746557,0.14655978,CDKN2AIP,CDKN2A interacting protein
8173176,0.8838,0.59015653,0.5447144,-5.746574,0.04794641,XAGE-4,XAGE-4 protein
8015078,0.8838,0.59020589,0.5446417,-5.746611,0.0186459,KRT26,keratin 26
7991754,0.8838,0.59024475,0.5445844,-5.746641,0.06443225,HBZ,hemoglobin subunit zeta
8075126,0.8838,0.59024551,0.5445833,-5.746641,0.04631367,MN1,"MN1 proto-oncogene, transcriptional regulator"
8129482,0.8838,0.59028636,-0.5445231,-5.746672,-0.19112113,SAMD3,sterile alpha motif domain containing 3
7933723,0.8839,0.59041476,0.544334,-5.74677,0.06711559,IPMK,inositol polyphosphate multikinase
7986327,0.8839,0.59042248,0.5443227,-5.746776,0.05414586,,
7982390,0.8839,0.59044193,0.544294,-5.74679,0.01403092,,
7940372,0.8839,0.59048025,-0.5442376,-5.746819,-0.09596261,TMEM109,transmembrane protein 109
7979694,0.8839,0.59052134,0.5441771,-5.746851,0.03391499,,
7950955,0.8839,0.59053513,-0.5441568,-5.746861,-0.02135755,TRIM49C///TRIM49B///TRIM49,tripartite motif containing 49C///tripartite motif containing 49B///tripartite motif containing 49
8019478,0.8839,0.59060541,-0.5440533,-5.746914,-0.03679839,CD7,CD7 molecule
8016473,0.8839,0.59064948,0.5439884,-5.746948,0.06938321,HOXB8,homeobox B8
8108981,0.8839,0.59067404,0.5439523,-5.746966,0.0567426,STK32A,serine/threonine kinase 32A
7914342,0.8839,0.59068317,-0.5439388,-5.746973,-0.06062717,FABP3,fatty acid binding protein 3
8168984,0.8839,0.59070441,0.5439076,-5.746989,0.1152854,BHLHB9///BHLHB9,"basic helix-loop-helix domain containing, class B, 9///basic helix-loop-helix domain containing, class B, 9"
8113113,0.8839,0.59071509,-0.5438918,-5.746997,-0.09017594,KIAA0825,KIAA0825
7929589,0.8839,0.59073066,0.5438689,-5.747009,0.02625735,,
8031157,0.8839,0.5907395,0.5438559,-5.747016,0.03677841,TTYH1,tweety family member 1
8056734,0.8839,0.59078048,0.5437956,-5.747047,0.08178969,TLK1,tousled like kinase 1
8164692,0.8839,0.5907986,-0.5437689,-5.747061,-0.11998338,RAPGEF1,Rap guanine nucleotide exchange factor 1
7924508,0.8839,0.59084465,0.5437011,-5.747096,0.09054377,SUSD4,sushi domain containing 4
8124537,0.8839,0.5908674,0.5436676,-5.747113,0.03520137,HIST1H3J,"histone cluster 1, H3j"
8051226,0.8839,0.59092316,-0.5435855,-5.747155,-0.18203304,TRMT61B,tRNA methyltransferase 61B
8152453,0.884,0.59099224,0.5434839,-5.747207,0.29546337,TRPS1,transcriptional repressor GATA binding 1
7924465,0.884,0.59101836,0.5434454,-5.747227,0.03225893,HHIPL2,HHIP like 2
8082289,0.8841,0.59112106,0.5432943,-5.747305,0.04101348,CHST13,carbohydrate sulfotransferase 13
8175193,0.8841,0.59120774,-0.5431667,-5.74737,-0.02121962,,
8005657,0.8841,0.59120879,0.5431652,-5.747371,0.05530334,,
8160769,0.8841,0.59123321,-0.5431292,-5.74739,-0.05530921,,
8114536,0.8841,0.59126497,-0.5430825,-5.747414,-0.09946625,TMEM173,transmembrane protein 173
8018864,0.8841,0.59127031,-0.5430746,-5.747418,-0.18880411,SOCS3,suppressor of cytokine signaling 3
8107198,0.8841,0.59134428,0.5429658,-5.747474,0.0348525,,
8079869,0.8841,0.59142457,0.5428476,-5.747534,0.06983911,RBM5,RNA binding motif protein 5
7998485,0.8841,0.59144691,-0.5428148,-5.747551,-0.03152108,C16orf91,chromosome 16 open reading frame 91
8060334,0.8841,0.59153945,-0.5426786,-5.747621,-0.04170253,SOX12,SRY-box 12
8012126,0.8841,0.59153959,0.5426784,-5.747621,0.18659508,CLDN7,claudin 7
8162421,0.8841,0.59158998,-0.5426043,-5.747659,-0.05091242,IPPK,inositol-pentakisphosphate 2-kinase
8057719,0.8841,0.59160546,-0.5425815,-5.747671,-0.16113485,HIBCH,3-hydroxyisobutyryl-CoA hydrolase
8173581,0.8841,0.59166473,0.5424943,-5.747716,0.03305026,,
8113796,0.8841,0.59166786,0.5424897,-5.747718,0.11516298,C5orf63,chromosome 5 open reading frame 63
7951865,0.8841,0.59168404,0.5424659,-5.74773,0.02422926,APOA1,apolipoprotein A1
7997025,0.8841,0.59168601,-0.542463,-5.747732,-0.08849137,PDPR,pyruvate dehydrogenase phosphatase regulatory subunit
7999752,0.8841,0.59169762,-0.5424459,-5.747741,-0.17555917,LYRM2///ZC3H11A,LYR motif containing 2///zinc finger CCCH-type containing 11A
7956937,0.8841,0.59172495,-0.5424057,-5.747761,-0.06556053,RAP1B,"RAP1B, member of RAS oncogene family"
7926037,0.8841,0.59176204,0.5423512,-5.747789,0.1303351,PFKFB3,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
8020455,0.8842,0.59188249,0.542174,-5.74788,0.06531524,GATA6,GATA binding protein 6
8103693,0.8842,0.59189704,0.5421526,-5.747891,0.0134412,,
8119842,0.8842,0.59191423,-0.5421273,-5.747904,-0.05963696,POLR1C,RNA polymerase I subunit C
8040587,0.8842,0.59196702,-0.5420497,-5.747944,-0.06926691,EFR3B,EFR3 homolog B
7997228,0.8842,0.59200966,0.541987,-5.747976,0.0414396,,
8023261,0.8842,0.59205545,-0.5419196,-5.748011,-0.1037859,ACAA2,acetyl-CoA acyltransferase 2
8101762,0.8842,0.59206936,-0.5418992,-5.748021,-0.1712029,SNCA,synuclein alpha
8106633,0.8842,0.59207424,-0.541892,-5.748025,-0.09039325,MSH3,mutS homolog 3
8032214,0.8842,0.59212126,-0.5418228,-5.74806,-0.04195162,GAMT,guanidinoacetate N-methyltransferase
8145835,0.8842,0.59214023,-0.5417949,-5.748075,-0.08946502,ERLIN2,ER lipid raft associated 2
8026915,0.8842,0.59215602,0.5417717,-5.748087,0.04250643,ARRDC2,arrestin domain containing 2
7945831,0.8843,0.59225587,-0.5416249,-5.748162,-0.05212418,OSBPL5,oxysterol binding protein like 5
7959586,0.8843,0.59230616,0.5415509,-5.7482,0.04113362,SNRNP35,small nuclear ribonucleoprotein U11/U12 subunit 35
8133006,0.8843,0.59236,0.5414718,-5.74824,0.02065699,,
8043782,0.8843,0.59239174,-0.5414251,-5.748264,-0.03174148,CNGA3,cyclic nucleotide gated channel alpha 3
8058496,0.8843,0.5923978,-0.5414162,-5.748269,-0.06487925,,
8142471,0.8843,0.59244538,-0.5413463,-5.748305,-0.18033753,WNT2,Wnt family member 2
7996313,0.8843,0.59246669,0.5413149,-5.748321,0.03845164,CMTM2,CKLF like MARVEL transmembrane domain containing 2
8068543,0.8843,0.59251087,0.54125,-5.748354,0.03158579,DSCR9,Down syndrome critical region 9 (non-protein coding)
7967896,0.8843,0.59253025,0.5412215,-5.748369,0.07805447,,
8167640,0.8843,0.5925333,-0.541217,-5.748371,-0.01893159,,
8133331,0.8843,0.59256991,0.5411632,-5.748398,0.08730804,POM121C///POM121,POM121 transmembrane nucleoporin C///POM121 transmembrane nucleoporin
8090509,0.8844,0.59269606,-0.5409778,-5.748493,-0.07411548,RAB7A,"RAB7A, member RAS oncogene family"
7991485,0.8844,0.59270664,-0.5409622,-5.748501,-0.06396762,TTC23,tetratricopeptide repeat domain 23
7978019,0.8844,0.59271945,0.5409434,-5.748511,0.01532239,MIR208A,microRNA 208a
8158214,0.8846,0.59290174,-0.5406755,-5.748648,-0.06715749,COQ4///COQ4,coenzyme Q4///coenzyme Q4
8179950,0.8846,0.59296016,0.5405896,-5.748692,0.03374183,PRRT1,proline rich transmembrane protein 1
7977965,0.8846,0.59297885,0.5405622,-5.748706,0.05166247,SLC22A17,solute carrier family 22 member 17
8011011,0.8846,0.5929828,-0.5405564,-5.748709,-0.02558296,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
8115397,0.8846,0.59299948,0.5405319,-5.748722,0.09146099,FAXDC2,fatty acid hydroxylase domain containing 2
8079217,0.8846,0.59306481,-0.5404358,-5.748771,-0.056041,ZNF35,zinc finger protein 35
8131803,0.8846,0.59306837,0.5404306,-5.748773,0.22519734,IL6,interleukin 6
8175860,0.8848,0.59319515,-0.5402443,-5.748869,-0.03552235,PDZD4,PDZ domain containing 4
7967810,0.8848,0.5932675,-0.540138,-5.748923,-0.04593236,GOLGA3,golgin A3
8138857,0.8848,0.5933146,-0.5400688,-5.748958,-0.1051589,GGCT,gamma-glutamylcyclotransferase
8175611,0.8848,0.59331663,0.5400659,-5.74896,0.03854887,MAGEA9B///MAGEA9,MAGE family member A9B///MAGE family member A9
8174086,0.8848,0.59338491,-0.5399656,-5.749011,-0.05224588,ARMCX6,"armadillo repeat containing, X-linked 6"
8142981,0.8848,0.59341237,0.5399252,-5.749032,0.29097308,PODXL,podocalyxin like
8055284,0.8848,0.59350138,0.5397945,-5.749099,0.08015943,LOC101928697///MZT2A,uncharacterized LOC101928697///mitotic spindle organizing protein 2A
8159917,0.8848,0.59363619,0.5395965,-5.7492,0.02988627,,
7942941,0.8848,0.59364096,-0.5395894,-5.749203,-0.16481817,CCDC81,coiled-coil domain containing 81
7963577,0.8848,0.5937151,-0.5394806,-5.749259,-0.05226224,SPRYD3,SPRY domain containing 3
8050591,0.8848,0.5937324,-0.5394552,-5.749272,-0.07020322,NDUFAF2,NADH:ubiquinone oxidoreductase complex assembly factor 2
8074817,0.8848,0.59374478,-0.539437,-5.749281,-0.04973562,TOP3B,topoisomerase (DNA) III beta
7903592,0.8848,0.59380153,0.5393536,-5.749324,0.43251878,KIAA1324,KIAA1324
8074606,0.8848,0.59382938,0.5393127,-5.749345,0.06612081,USP41///USP18,ubiquitin specific peptidase 41///ubiquitin specific peptidase 18
8171119,0.8848,0.59383719,-0.5393013,-5.74935,-0.03856085,ASMTL,acetylserotonin O-methyltransferase-like
7915078,0.8848,0.5938742,0.5392469,-5.749378,0.03802999,EPHA10,EPH receptor A10
8015511,0.8848,0.59389119,0.539222,-5.749391,0.03647194,DHX58,DEXH-box helicase 58
7897089,0.8848,0.59390601,0.5392002,-5.749402,0.03561883,PLCH2,phospholipase C eta 2
7945962,0.8848,0.59392749,-0.5391687,-5.749418,-0.05654885,TRIM21,tripartite motif containing 21
8097949,0.8848,0.59398363,0.5390862,-5.74946,0.01781673,,
7964300,0.8848,0.5939853,0.5390838,-5.749461,0.07792739,ZBTB39,zinc finger and BTB domain containing 39
8045527,0.8848,0.59411873,0.5388879,-5.749561,0.01650975,,
7964658,0.8848,0.59412177,0.5388834,-5.749564,0.05206567,,
8134589,0.8848,0.59413127,-0.5388695,-5.749571,-0.068692,BUD31,BUD31 homolog
7910134,0.8848,0.59413593,0.5388626,-5.749574,0.07835644,MIXL1,Mix paired-like homeobox
8143279,0.8848,0.59416802,0.5388155,-5.749598,0.11845146,ZC3HAV1,"zinc finger CCCH-type containing, antiviral 1"
7953450,0.8848,0.59417347,-0.5388075,-5.749602,-0.03767389,P3H3,prolyl 3-hydroxylase 3
8147689,0.8848,0.59421649,0.5387444,-5.749635,0.02900857,,
7903507,0.8848,0.59422178,-0.5387366,-5.749639,-0.10638283,FAM102B,family with sequence similarity 102 member B
8003243,0.8848,0.59422531,0.5387314,-5.749641,0.08830138,C16orf95,chromosome 16 open reading frame 95
7953135,0.8848,0.59423445,-0.538718,-5.749648,-0.14643611,TULP3,tubby like protein 3
7971167,0.8848,0.5942346,-0.5387178,-5.749648,-0.04603946,LINC00598,long intergenic non-protein coding RNA 598
8107992,0.8848,0.59424642,0.5387004,-5.749657,0.04541803,SOWAHA,sosondowah ankyrin repeat domain family member A
8104066,0.8848,0.59427785,0.5386543,-5.74968,0.11121881,SORBS2,sorbin and SH3 domain containing 2
8049536,0.8848,0.59429786,-0.5386249,-5.749695,-0.06025318,LRRFIP1,LRR binding FLII interacting protein 1
8152750,0.8851,0.594502,-0.5383253,-5.749848,-0.08669041,TMEM65,transmembrane protein 65
8007846,0.8851,0.59452781,0.5382874,-5.749867,0.0386416,STH,saitohin
7972461,0.8851,0.59456999,0.5382255,-5.749899,0.06899973,SLC15A1,solute carrier family 15 member 1
7953252,0.8851,0.5946423,0.5381194,-5.749953,0.03437102,GALNT8,polypeptide N-acetylgalactosaminyltransferase 8
7899932,0.8851,0.59464254,0.538119,-5.749953,0.02988791,GJB3,gap junction protein beta 3
7969179,0.8852,0.59474259,-0.5379722,-5.750028,-0.13781837,RNASEH2B,ribonuclease H2 subunit B
8171148,0.8854,0.59490537,-0.5377333,-5.75015,-0.07693839,ARSD,arylsulfatase D
7980773,0.8854,0.59491491,0.5377193,-5.750157,0.10410159,CCDC88C,coiled-coil domain containing 88C
8048733,0.8854,0.59498929,0.5376102,-5.750212,0.11971356,ACSL3,acyl-CoA synthetase long-chain family member 3
7995739,0.8855,0.5950602,0.5375062,-5.750265,0.07860527,GNAO1,G protein subunit alpha o1
8045148,0.8855,0.59509754,0.5374514,-5.750293,0.07961927,LOC101928697///MZT2A,uncharacterized LOC101928697///mitotic spindle organizing protein 2A
8153488,0.8855,0.59513638,0.5373944,-5.750322,0.02897542,FAM83H,family with sequence similarity 83 member H
7962203,0.8855,0.59520643,-0.5372917,-5.750374,-0.08639941,YARS2,tyrosyl-tRNA synthetase 2
8019331,0.8855,0.59521586,0.5372778,-5.750381,0.03081349,MYADML2,myeloid associated differentiation marker like 2
8094701,0.8855,0.59522681,0.5372618,-5.75039,0.03896166,LOC401127,WD repeat domain 5 pseudogene
7905528,0.8855,0.59528263,0.5371799,-5.750431,0.04596966,LCE1A,late cornified envelope 1A
8050102,0.8855,0.59531614,0.5371308,-5.750456,0.04198787,CMPK2,cytidine/uridine monophosphate kinase 2
7968516,0.8855,0.5953598,-0.5370667,-5.750489,-0.14839944,PDS5B,PDS5 cohesin associated factor B
8030731,0.8855,0.59540477,0.5370008,-5.750522,0.02900282,GPR32P1///GPR32,"G protein-coupled receptor 32, pseudogene 1///G protein-coupled receptor 32"
7949672,0.8855,0.5954642,-0.5369136,-5.750567,-0.08770594,,
8114658,0.8855,0.59558211,-0.5367407,-5.750654,-0.09702629,DIAPH1,diaphanous related formin 1
7990582,0.8855,0.59560276,0.5367104,-5.75067,0.10601712,SCAPER,S-phase cyclin A associated protein in the ER
7970735,0.8855,0.59561762,0.5366886,-5.750681,0.04104356,,
8071646,0.8855,0.59563709,0.5366601,-5.750695,0.02762601,VPREB1,pre-B lymphocyte 1
8054135,0.8855,0.5956735,-0.5366067,-5.750723,-0.23436748,MGAT4A,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A"
7976241,0.8855,0.59568547,-0.5365891,-5.750731,-0.03988967,,
8023466,0.8855,0.59568722,0.5365866,-5.750733,0.07176987,FECH,ferrochelatase
7988031,0.8855,0.59569008,0.5365824,-5.750735,0.0248674,RPS3A,ribosomal protein S3A
7997453,0.8855,0.59570108,0.5365662,-5.750743,0.11905041,PLCG2,phospholipase C gamma 2
8174985,0.8855,0.59573804,-0.5365121,-5.750771,-0.06413975,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
7990086,0.8855,0.5957429,0.5365049,-5.750774,0.05042971,THAP10,THAP domain containing 10
7899753,0.8855,0.59576024,0.5364795,-5.750787,0.04247584,LCK,"LCK proto-oncogene, Src family tyrosine kinase"
8025132,0.8855,0.59577258,0.5364614,-5.750796,0.09371655,ZNF557,zinc finger protein 557
7963084,0.8855,0.59583785,0.5363657,-5.750845,0.0345917,FAM186B,family with sequence similarity 186 member B
8020551,0.8855,0.59584909,-0.5363492,-5.750853,-0.16724045,LAMA3,laminin subunit alpha 3
8123303,0.8855,0.59590098,0.5362732,-5.750892,0.18785312,PACRG,PARK2 coregulated
7918898,0.8855,0.59592306,0.5362408,-5.750908,0.01661011,,
8101228,0.8855,0.59592755,-0.5362342,-5.750912,-0.06324659,CNOT6L,CCR4-NOT transcription complex subunit 6 like
8074204,0.8855,0.59597768,0.5361607,-5.750949,0.02179262,XKR3,XK related 3
7972069,0.8855,0.5960525,-0.536051,-5.751005,-0.05262895,MYCBP2,"MYC binding protein 2, E3 ubiquitin protein ligase"
8127903,0.8855,0.59605756,0.5360436,-5.751008,0.15615859,CEP162,centrosomal protein 162
7909603,0.8856,0.59609784,-0.5359846,-5.751038,-0.14943585,NENF,neudesin neurotrophic factor
7973214,0.8856,0.59616828,-0.5358813,-5.751091,-0.03674733,TOX4,TOX high mobility group box family member 4
7901374,0.8856,0.59621409,-0.5358142,-5.751125,-0.01893953,,
7912552,0.8857,0.59630899,0.5356751,-5.751195,0.02254789,HNRNPCL1,heterogeneous nuclear ribonucleoprotein C-like 1
7938646,0.8857,0.59632755,-0.5356479,-5.751209,-0.03267534,CALCB,calcitonin related polypeptide beta
8150846,0.8857,0.59635075,-0.5356139,-5.751226,-0.0970492,TMEM68,transmembrane protein 68
8027233,0.8857,0.5963862,-0.5355619,-5.751253,-0.05198707,ZNF101,zinc finger protein 101
8091735,0.8857,0.59641356,-0.5355219,-5.751273,-0.09597196,,
8097991,0.8859,0.59657839,-0.5352803,-5.751395,-0.17949339,TDO2,"tryptophan 2,3-dioxygenase"
7995275,0.8859,0.59657952,0.5352787,-5.751396,0.05365453,LOC102723655///TP53TG3B///TP53TG3D///TP53TG3C///TP53TG3,TP53-target gene 3 protein///TP53 target 3B///TP53 target 3D///TP53 target 3C///TP53 target 3
8110674,0.8859,0.59665096,0.535174,-5.751449,0.08829912,,
8136059,0.8859,0.59665502,0.535168,-5.751452,0.04093292,,
8100306,0.8859,0.5967218,-0.5350702,-5.751502,-0.0379244,,
8039947,0.8859,0.59677686,0.5349895,-5.751543,0.05318925,SRSF10,serine and arginine rich splicing factor 10
8046279,0.8859,0.59680082,-0.5349544,-5.751561,-0.0710754,,
7959249,0.8859,0.5968257,0.534918,-5.751579,0.03831229,,
8069910,0.8859,0.59683173,0.5349092,-5.751583,0.06001115,SCAF4,SR-related CTD associated factor 4
8176742,0.8859,0.59683322,0.534907,-5.751585,0.01295481,RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1F///RBMY1A1,"RNA binding motif protein, Y-linked, family 1, member J///RNA binding motif protein, Y-linked, family 1, member E///RNA binding motif protein, Y-linked, family 1, member D///RNA binding motif protein, Y-linked, family 1, member B///RNA binding motif protein, Y-linked, family 1, member F///RNA binding motif protein, Y-linked, family 1, member A1"
8166565,0.8859,0.59694904,0.5347373,-5.75167,0.019271,MAGEB18,MAGE family member B18
8076734,0.8859,0.59699118,0.5346756,-5.751702,0.03683693,WNT7B,Wnt family member 7B
7975696,0.8859,0.59699228,0.534674,-5.751703,0.03268507,VSX2,visual system homeobox 2
8134907,0.8859,0.59700999,0.534648,-5.751716,0.03657057,EPO,erythropoietin
8058849,0.8859,0.59706749,0.5345638,-5.751758,0.02896178,Mar-04,membrane associated ring-CH-type finger 4
7928630,0.8859,0.59710285,-0.534512,-5.751784,-0.12699352,EIF5AL1///EIF5A,eukaryotic translation initiation factor 5A-like 1///eukaryotic translation initiation factor 5A
8123494,0.8859,0.59711949,-0.5344877,-5.751797,-0.05475475,FAM120B,family with sequence similarity 120B
7933115,0.8859,0.59712343,-0.5344819,-5.7518,-0.08019972,LOC645513///SEPT7P2///SEPT7P9,septin 7 pseudogene///septin 7 pseudogene 2///septin 7 pseudogene 9
8097751,0.886,0.59719865,0.5343717,-5.751855,0.0125421,,
8100782,0.886,0.59724943,-0.5342974,-5.751893,-0.0723334,,
8091511,0.886,0.59725131,-0.5342946,-5.751894,-0.48566668,P2RY14,purinergic receptor P2Y14
7916167,0.886,0.59731217,0.5342055,-5.75194,0.05958321,ORC1,origin recognition complex subunit 1
8177478,0.886,0.59738834,-0.5340939,-5.751996,-0.11516199,RAD17,RAD17 checkpoint clamp loader component
8054395,0.886,0.59741008,-0.5340621,-5.752012,-0.06977522,UXS1,UDP-glucuronate decarboxylase 1
8165993,0.886,0.59742967,-0.5340334,-5.752027,-0.04314113,,
7995324,0.8862,0.5975582,-0.5338452,-5.752122,-0.05957426,,
8126860,0.8862,0.59757626,-0.5338188,-5.752135,-0.13017518,MUT,methylmalonyl-CoA mutase
8083030,0.8862,0.59772123,0.5336066,-5.752242,0.06159277,,
8022500,0.8862,0.59773012,0.5335935,-5.752249,0.015402,MIR133A1HG///MIR1-2,MIR133A1 host gene///microRNA 1-2
8003991,0.8862,0.59774911,-0.5335658,-5.752263,-0.06066031,MINK1,misshapen like kinase 1
8074003,0.8862,0.59776293,-0.5335455,-5.752273,-0.04216098,TRABD,TraB domain containing
8050232,0.8862,0.59776437,-0.5335434,-5.752274,-0.04498663,CYS1,cystin 1
7953520,0.8863,0.59784352,-0.5334276,-5.752333,-0.1188636,LRRC23,leucine rich repeat containing 23
8112043,0.8863,0.59788992,-0.5333596,-5.752367,-0.12505266,,
7926330,0.8864,0.59795965,-0.5332576,-5.752419,-0.05897741,MEIG1,meiosis/spermiogenesis associated 1
7962000,0.8864,0.59800256,-0.5331948,-5.75245,-0.12616973,PTHLH,parathyroid hormone like hormone
7948910,0.8864,0.59803255,0.5331509,-5.752472,0.19031609,SNHG1///SNORD25,"small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 25"
7918367,0.8864,0.59806019,0.5331104,-5.752493,0.05599594,GNAT2,G protein subunit alpha transducin 2
8062251,0.8864,0.59815715,-0.5329685,-5.752564,-0.15629955,EPB41L1,erythrocyte membrane protein band 4.1 like 1
7898734,0.8864,0.5981629,0.5329601,-5.752569,0.01533635,,
8143385,0.8864,0.5981764,0.5329404,-5.752579,0.05199449,,
7968197,0.8864,0.59818713,0.5329247,-5.752587,0.02783168,,
7955829,0.8864,0.59819607,-0.5329116,-5.752593,-0.04157048,TARBP2,"TARBP2, RISC loading complex RNA binding subunit"
7943562,0.8864,0.5982694,0.5328043,-5.752647,0.13464786,ELMOD1,ELMO domain containing 1
7992614,0.8864,0.598284,0.5327829,-5.752658,0.04306327,C16orf59,chromosome 16 open reading frame 59
7968195,0.8864,0.59829155,0.5327719,-5.752664,0.04334527,,
8051707,0.8865,0.59839157,0.5326255,-5.752737,0.09817318,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3
7973105,0.8865,0.59845857,0.5325275,-5.752787,0.06873359,RNASE3,ribonuclease A family member 3
7938629,0.8866,0.59856566,-0.5323708,-5.752866,-0.14902083,PDE3B,phosphodiesterase 3B
7929911,0.8866,0.59856765,-0.5323679,-5.752867,-0.03864379,LZTS2,leucine zipper tumor suppressor 2
7954591,0.8866,0.59865441,-0.532241,-5.752931,-0.08558093,MRPS35,mitochondrial ribosomal protein S35
8047635,0.8866,0.5986655,-0.5322248,-5.752939,-0.0342401,RPL12,ribosomal protein L12
8073293,0.8866,0.59869907,-0.5321757,-5.752964,-0.04251227,,
7935588,0.8866,0.59873057,-0.5321296,-5.752987,-0.02787535,HPS1,"HPS1, biogenesis of lysosomal organelles complex 3 subunit 1"
7975772,0.8867,0.59877761,0.5320608,-5.753022,0.10751952,ZC2HC1C,zinc finger C2HC-type containing 1C
8050813,0.8867,0.59882101,0.5319973,-5.753054,0.04237052,DNMT3A,DNA methyltransferase 3 alpha
8021243,0.8867,0.59885163,0.5319525,-5.753077,0.0177471,,
8123802,0.8867,0.59890613,-0.5318728,-5.753117,-0.07099088,EEF1E1-BLOC1S5///BLOC1S5-TXNDC5///TXNDC5///BLOC1S5,EEF1E1-BLOC1S5 readthrough (NMD candidate)///BLOC1S5-TXNDC5 readthrough (NMD candidate)///thioredoxin domain containing 5///biogenesis of lysosomal organelles complex 1 subunit 5
7985605,0.8869,0.59911354,-0.5315695,-5.753269,-0.05696153,ZNF592,zinc finger protein 592
8136801,0.8869,0.59914176,0.5315282,-5.75329,0.04056957,PRSS3P2,"protease, serine 3 pseudogene 2"
8133167,0.8869,0.59925015,0.5313698,-5.75337,0.07966761,KCTD7,potassium channel tetramerization domain containing 7
8092009,0.8869,0.5992727,-0.5313368,-5.753387,-0.10363205,LRRC34,leucine rich repeat containing 34
8016806,0.8869,0.59927301,-0.5313363,-5.753387,-0.0699111,,
8100819,0.8869,0.59933488,0.5312459,-5.753432,0.02214188,CSN2,casein beta
8045291,0.8869,0.59936319,0.5312045,-5.753453,0.04971221,TUBA3D///TUBA3E///TUBA3C,tubulin alpha 3d///tubulin alpha 3e///tubulin alpha 3c
8034821,0.8869,0.59938958,0.5311659,-5.753472,0.04468885,PTGER1,prostaglandin E receptor 1
8146268,0.8869,0.59943587,-0.5310982,-5.753507,-0.07716505,FNTA,"farnesyltransferase, CAAX box, alpha"
8069841,0.8869,0.59947284,0.5310442,-5.753534,0.01989329,KRTAP19-6,keratin associated protein 19-6
8107868,0.8869,0.59948341,-0.5310287,-5.753541,-0.10897508,CDC42SE2,CDC42 small effector 2
8107814,0.8869,0.59951238,0.5309864,-5.753563,0.20086537,ISOC1,isochorismatase domain containing 1
8117535,0.8869,0.59952635,0.530966,-5.753573,0.08434794,HIST1H2AG,"histone cluster 1, H2ag"
8080991,0.8869,0.5995489,0.530933,-5.75359,0.02541345,HNRNPA3///HNRNPA3P1,heterogeneous nuclear ribonucleoprotein A3///heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
7912164,0.8869,0.5995646,0.5309101,-5.753601,0.0133565,,
